dice_coef,loss,val_dice_coef,val_loss
0.9007471621036529,-0.9007471680641175,0.8813049173355103,-0.8813049173355103
0.9027544778585433,-0.9027544796466828,0.8803299272060394,-0.8803299272060394
0.9016127693653107,-0.9016127687692642,0.8742703074216842,-0.8742703074216842
0.8987128603458404,-0.8987128591537475,0.8764982146024703,-0.8764982146024703
0.9020742559432984,-0.9020742565393448,0.8750376093387604,-0.8750376099348068
0.9012341898679733,-0.9012341886758805,0.8795526653528214,-0.8795526671409607
0.9023565191030503,-0.9023565167188644,0.8776740580797195,-0.8776740574836731
0.9041520130634307,-0.9041520136594773,0.8852505147457123,-0.8852505195140838
0.905236862897873,-0.9052368605136871,0.8696950376033783,-0.8696950417757034
0.9034972018003464,-0.9034972041845322,0.8821035921573639,-0.8821035957336426
0.9079856222867966,-0.9079856204986573,0.8792900580167771,-0.8792900604009628
0.9061168456077575,-0.9061168479919434,0.876677525639534,-0.8766775250434875
0.9074666780233384,-0.9074666833877564,0.8743299061059951,-0.8743299037218094
0.9073212587833405,-0.9073212552070617,0.8861997419595719,-0.8861997365951538
0.9081413841247559,-0.9081413871049882,0.8801607060432434,-0.8801607125997544
0.9109524983167648,-0.9109524947404861,0.8782430636882782,-0.8782430601119995
0.9101533496379852,-0.9101533490419388,0.8824046504497528,-0.8824046486616135
0.9099418997764588,-0.9099419051408768,0.8759777456521988,-0.8759777444601059
0.9107436788082123,-0.9107436811923981,0.8812557196617127,-0.8812557190656662
0.9086241275072098,-0.9086241269111633,0.8729733580350876,-0.8729733610153199
0.909792206287384,-0.9097922056913376,0.8783174365758896,-0.8783174335956574
0.9081318306922913,-0.9081318306922913,0.8817673051357269,-0.8817673051357269
0.9102711641788482,-0.9102711600065231,0.8847792512178421,-0.8847792559862137
0.9091711032390595,-0.909171102643013,0.8723745065927505,-0.8723745030164719
0.9128165537118912,-0.9128165519237519,0.8829450213909149,-0.8829450243711472
0.9150698286294937,-0.9150698274374008,0.8806092208623886,-0.8806092184782028
0.9129259812831879,-0.9129259771108628,0.8840542817115784,-0.8840542769432068
0.9130057662725448,-0.9130057680606842,0.8778997963666916,-0.8778997981548309
0.9140549951791763,-0.9140549951791763,0.8803820508718491,-0.8803820514678955
0.9157485002279282,-0.9157484990358352,0.8848325610160828,-0.884832557439804
0.9170896399021149,-0.9170896410942078,0.8829427415132522,-0.8829427444934845
0.9142540115118026,-0.9142540097236633,0.8850066959857941,-0.8850066989660264
0.9143276453018189,-0.9143276453018189,0.8782326805591584,-0.8782326829433441
0.9165705299377441,-0.9165705287456513,0.8847582525014878,-0.8847582596540451
