dice_coef,loss,val_dice_coef,val_loss
0.5204409316182137,-0.5204409310221672,0.5229710713028908,-0.5229710707068443
0.5459641805291175,-0.5459641817212105,0.5321729412674904,-0.5321729409694672
0.578630597293377,-0.5786305975914001,0.5800625389814377,-0.5800625392794609
0.6015095812082291,-0.6015095812082291,0.4780851620435715,-0.4780851635336876
0.6220561045408249,-0.622056103348732,0.622800443470478,-0.622800444662571
0.6434169727563858,-0.6434169709682465,0.6432656276226044,-0.6432656276226044
0.6691456472873688,-0.669145651459694,0.6473636463284492,-0.6473636451363564
0.6770956176519394,-0.6770956140756607,0.667539330124855,-0.6675393331050873
0.6941480273008347,-0.6941480296850204,0.6687652891874314,-0.6687652879953384
0.7107412302494049,-0.7107412379980087,0.6965392524003983,-0.6965392518043518
0.7260527795553208,-0.7260527777671814,0.7234717315435409,-0.7234717297554016
0.7395147979259491,-0.7395147949457168,0.6481966695189476,-0.6481966692209243
0.7448832821846009,-0.7448832815885544,0.7487518811225891,-0.7487518721818924
0.7601462167501449,-0.7601462191343308,0.7469641345739365,-0.7469641381502151
0.773579353094101,-0.7735793542861938,0.5666581264138222,-0.5666581258177757
0.7687301933765411,-0.7687301927804947,0.7667378056049347,-0.7667378044128418
0.7886162173748016,-0.7886162173748016,0.7767834681272506,-0.7767834687232971
0.7899509584903717,-0.7899509608745575,0.7509038054943085,-0.7509038031101227
0.799922623038292,-0.7999226212501526,0.7853534430265426,-0.7853534406423569
0.805971382856369,-0.8059713822603226,0.780193237066269,-0.780193237066269
0.8108613032102585,-0.8108613026142121,0.8012414568662644,-0.8012414616346359
0.8186530429124832,-0.8186530441045761,0.8209721088409424,-0.8209721100330353
0.8183323979377747,-0.818332394361496,0.8130604779720306,-0.8130604797601699
0.8280598306655884,-0.8280598336458206,0.8264821887016296,-0.8264821857213974
0.8299600630998611,-0.8299600648880004,0.8089619386196136,-0.8089619386196136
0.83179014980793,-0.8317901510000228,0.8309364748001099,-0.8309364748001099
0.8356870901584625,-0.8356870901584625,0.8306831192970275,-0.8306831192970275
0.8392491888999939,-0.8392491835355759,0.8373451775312424,-0.8373451805114747
0.8428818720579148,-0.8428818732500076,0.823919934630394,-0.8239199358224869
0.8409132891893387,-0.8409132885932923,0.8363416993618011,-0.8363416975736618
0.8429878848791122,-0.8429878842830658,0.8241597467660904,-0.8241597467660904
0.8458139365911483,-0.8458139377832413,0.8459248471260071,-0.8459248483181
0.8489304232597351,-0.8489304161071778,0.8168637496232987,-0.8168637478351592
0.8535242909193039,-0.853524289727211,0.8356096702814102,-0.8356096744537354
0.8589176249504089,-0.8589176285266876,0.8474147659540177,-0.8474147665500641
0.8589702916145324,-0.8589702916145324,0.8521717077493668,-0.8521717071533204
0.866132116317749,-0.8661321169137954,0.8552080380916596,-0.8552080363035202
0.8593080776929856,-0.859308078289032,0.8437197810411453,-0.8437197822332382
0.8633831799030304,-0.8633831739425659,0.8561168783903121,-0.8561168783903121
0.8641745507717132,-0.8641745501756668,0.8633906412124633,-0.8633906424045563
0.8652261692285538,-0.8652261722087861,0.8443318128585815,-0.8443318098783493
0.8647842311859131,-0.8647842341661454,0.8254112112522125,-0.8254112082719803
0.8720555007457733,-0.8720555019378662,0.8441273659467697,-0.8441273653507233
0.8677118909358978,-0.8677118921279907,0.8630609399080277,-0.8630609393119812
0.8690615487098694,-0.869061548113823,0.8606858479976655,-0.8606858479976655
0.8716956055164338,-0.8716956055164338,0.8649637150764465,-0.8649637138843537
0.8739736127853394,-0.8739736145734787,0.8614177083969117,-0.8614177107810974
0.8777106964588165,-0.8777106976509095,0.8712050592899323,-0.8712050598859787
0.8781399756669999,-0.8781399726867676,0.868392203450203,-0.8683921998739242
0.8784288793802262,-0.8784288823604584,0.8396543031930923,-0.8396542954444886
0.8798964065313339,-0.8798964059352875,0.8677368593215943,-0.8677368581295013
0.8777755898237228,-0.8777755838632584,0.8687038826942444,-0.8687038797140122
0.882677144408226,-0.882677144408226,0.8731218540668487,-0.873121851682663
0.8796448975801467,-0.8796448934078217,0.8663288861513138,-0.8663288885354996
0.8822594517469406,-0.8822594517469406,0.8546837317943573,-0.8546837264299393
0.8809891307353973,-0.8809891301393509,0.8748748922348022,-0.8748748916387558
0.8823071300983429,-0.8823071306943894,0.8495828241109848,-0.8495828258991241
0.8848358774185181,-0.8848358803987503,0.8686075067520141,-0.868607507944107
0.8867560392618179,-0.8867560392618179,0.8637137645483017,-0.8637137681245803
